Timestamp,Date,Funding Rate,APY (annualized)
1747173600063,2025-05-13T22:00:00.063Z,1.250000e-5,8.21
1747177200122,2025-05-13T23:00:00.122Z,1.250000e-5,8.21
1747180800025,2025-05-14T00:00:00.025Z,1.250000e-5,8.21
1747184400034,2025-05-14T01:00:00.034Z,1.250000e-5,8.21
1747188000059,2025-05-14T02:00:00.059Z,1.250000e-5,8.21
1747191600015,2025-05-14T03:00:00.015Z,1.250000e-5,8.21
1747195200101,2025-05-14T04:00:00.101Z,1.250000e-5,8.21
1747198800139,2025-05-14T05:00:00.139Z,1.250000e-5,8.21
1747202400023,2025-05-14T06:00:00.023Z,1.250000e-5,8.21
1747206000044,2025-05-14T07:00:00.044Z,4.631140e-5,30.43
1747209600024,2025-05-14T08:00:00.024Z,1.250000e-5,8.21
1747213200049,2025-05-14T09:00:00.049Z,1.250000e-5,8.21
1747216800020,2025-05-14T10:00:00.020Z,1.250000e-5,8.21
1747220400065,2025-05-14T11:00:00.065Z,1.250000e-5,8.21
1747224000110,2025-05-14T12:00:00.110Z,1.250000e-5,8.21
1747227600002,2025-05-14T13:00:00.002Z,1.250000e-5,8.21
1747231200022,2025-05-14T14:00:00.022Z,1.250000e-5,8.21
1747234800064,2025-05-14T15:00:00.064Z,1.675230e-5,11.01
1747238400001,2025-05-14T16:00:00.001Z,1.138267e-4,74.78
1747242000003,2025-05-14T17:00:00.003Z,6.484270e-5,42.60
1747245600030,2025-05-14T18:00:00.030Z,3.779270e-5,24.83
1747249200100,2025-05-14T19:00:00.100Z,1.250000e-5,8.21
1747252800049,2025-05-14T20:00:00.049Z,4.579720e-5,30.09
1747256400032,2025-05-14T21:00:00.032Z,5.887090e-5,38.68
1747260000021,2025-05-14T22:00:00.021Z,1.250000e-5,8.21
1747263600024,2025-05-14T23:00:00.024Z,1.250000e-5,8.21
1747267200021,2025-05-15T00:00:00.021Z,1.250000e-5,8.21
1747270800100,2025-05-15T01:00:00.100Z,1.250000e-5,8.21
1747274400000,2025-05-15T02:00:00.000Z,1.250000e-5,8.21
1747278000030,2025-05-15T03:00:00.030Z,5.485900e-6,3.60
1747281600007,2025-05-15T04:00:00.007Z,1.250000e-5,8.21
1747285200046,2025-05-15T05:00:00.046Z,1.250000e-5,8.21
1747288800009,2025-05-15T06:00:00.009Z,1.250000e-5,8.21
1747292400041,2025-05-15T07:00:00.041Z,1.250000e-5,8.21
1747296000035,2025-05-15T08:00:00.035Z,1.250000e-5,8.21
1747299600016,2025-05-15T09:00:00.016Z,1.250000e-5,8.21
1747303200013,2025-05-15T10:00:00.013Z,1.250000e-5,8.21
1747306800077,2025-05-15T11:00:00.077Z,1.250000e-5,8.21
1747310400008,2025-05-15T12:00:00.008Z,1.250000e-5,8.21
1747314000042,2025-05-15T13:00:00.042Z,3.762450e-5,24.72
1747317600076,2025-05-15T14:00:00.076Z,1.250000e-5,8.21
1747321200137,2025-05-15T15:00:00.137Z,1.250000e-5,8.21
1747324800033,2025-05-15T16:00:00.033Z,4.450340e-5,29.24
1747328400090,2025-05-15T17:00:00.090Z,3.959130e-5,26.01
1747332000032,2025-05-15T18:00:00.032Z,2.488970e-5,16.35
1747335600068,2025-05-15T19:00:00.068Z,1.790940e-5,11.77
1747339200106,2025-05-15T20:00:00.106Z,7.298240e-5,47.95
1747342800041,2025-05-15T21:00:00.041Z,8.656050e-5,56.87
1747346400000,2025-05-15T22:00:00.000Z,5.294400e-5,34.78
1747350000027,2025-05-15T23:00:00.027Z,1.302636e-4,85.58
1747353600075,2025-05-16T00:00:00.075Z,8.096610e-5,53.19
1747357200009,2025-05-16T01:00:00.009Z,6.507740e-5,42.76
1747360800070,2025-05-16T02:00:00.070Z,1.250000e-5,8.21
1747364400056,2025-05-16T03:00:00.056Z,1.250000e-5,8.21
1747368000079,2025-05-16T04:00:00.079Z,1.250000e-5,8.21
1747371600040,2025-05-16T05:00:00.040Z,1.250000e-5,8.21
1747375200044,2025-05-16T06:00:00.044Z,1.250000e-5,8.21
1747378800028,2025-05-16T07:00:00.028Z,1.250000e-5,8.21
1747382400029,2025-05-16T08:00:00.029Z,1.250000e-5,8.21
1747386000102,2025-05-16T09:00:00.102Z,1.250000e-5,8.21
1747389600062,2025-05-16T10:00:00.062Z,1.250000e-5,8.21
1747393200067,2025-05-16T11:00:00.067Z,8.937400e-6,5.87
1747396800023,2025-05-16T12:00:00.023Z,1.250000e-5,8.21
1747400400049,2025-05-16T13:00:00.049Z,1.250000e-5,8.21
1747404000055,2025-05-16T14:00:00.055Z,1.250000e-5,8.21
1747407600038,2025-05-16T15:00:00.038Z,1.250000e-5,8.21
1747411200033,2025-05-16T16:00:00.033Z,1.250000e-5,8.21
1747414800078,2025-05-16T17:00:00.078Z,-6.965800e-6,-4.58
1747418400023,2025-05-16T18:00:00.023Z,1.250000e-5,8.21
1747422000066,2025-05-16T19:00:00.066Z,1.250000e-5,8.21
1747425600031,2025-05-16T20:00:00.031Z,7.060940e-5,46.39
1747429200056,2025-05-16T21:00:00.056Z,1.250000e-5,8.21
1747432800067,2025-05-16T22:00:00.067Z,1.250000e-5,8.21
1747436400071,2025-05-16T23:00:00.071Z,1.250000e-5,8.21
1747440000044,2025-05-17T00:00:00.044Z,3.802510e-5,24.98
1747443600055,2025-05-17T01:00:00.055Z,3.038300e-5,19.96
1747447200106,2025-05-17T02:00:00.106Z,1.347730e-5,8.85
1747450800047,2025-05-17T03:00:00.047Z,7.490170e-5,49.21
1747454400012,2025-05-17T04:00:00.012Z,1.250000e-5,8.21
1747458000087,2025-05-17T05:00:00.087Z,1.250000e-5,8.21
1747461600007,2025-05-17T06:00:00.007Z,1.250000e-5,8.21
1747465200022,2025-05-17T07:00:00.022Z,1.250000e-5,8.21
1747468800008,2025-05-17T08:00:00.008Z,6.830000e-6,4.49
1747472400017,2025-05-17T09:00:00.017Z,1.250000e-5,8.21
1747476000014,2025-05-17T10:00:00.014Z,1.250000e-5,8.21
1747479600062,2025-05-17T11:00:00.062Z,1.250000e-5,8.21
1747483200195,2025-05-17T12:00:00.195Z,6.461720e-5,42.45
1747486800054,2025-05-17T13:00:00.054Z,1.250000e-5,8.21
1747490400032,2025-05-17T14:00:00.032Z,1.250000e-5,8.21
1747494000048,2025-05-17T15:00:00.048Z,1.250000e-5,8.21
1747497600016,2025-05-17T16:00:00.016Z,1.250000e-5,8.21
1747501200156,2025-05-17T17:00:00.156Z,1.250000e-5,8.21
1747504800050,2025-05-17T18:00:00.050Z,1.250000e-5,8.21
1747508400026,2025-05-17T19:00:00.026Z,6.468060e-5,42.50
1747512000018,2025-05-17T20:00:00.018Z,1.250000e-5,8.21
1747515600041,2025-05-17T21:00:00.041Z,2.612870e-5,17.17
1747519200095,2025-05-17T22:00:00.095Z,1.434780e-4,94.27
1747522800059,2025-05-17T23:00:00.059Z,1.304691e-4,85.72
1747526400066,2025-05-18T00:00:00.066Z,9.354870e-5,61.46
1747530000071,2025-05-18T01:00:00.071Z,3.553270e-5,23.34
1747533600087,2025-05-18T02:00:00.087Z,6.338360e-5,41.64
1747537200054,2025-05-18T03:00:00.054Z,3.909680e-5,25.69
1747540800096,2025-05-18T04:00:00.096Z,2.073250e-5,13.62
1747544400055,2025-05-18T05:00:00.055Z,2.052890e-5,13.49
1747548000061,2025-05-18T06:00:00.061Z,9.534570e-5,62.64
1747551600024,2025-05-18T07:00:00.024Z,3.972220e-5,26.10
1747555200004,2025-05-18T08:00:00.004Z,1.250000e-5,8.21
1747558800092,2025-05-18T09:00:00.092Z,2.529430e-5,16.62
1747562400042,2025-05-18T10:00:00.042Z,1.250000e-5,8.21
1747566000077,2025-05-18T11:00:00.077Z,1.250000e-5,8.21
1747569600018,2025-05-18T12:00:00.018Z,1.250000e-5,8.21
1747573200069,2025-05-18T13:00:00.069Z,1.250000e-5,8.21
1747576800042,2025-05-18T14:00:00.042Z,1.250000e-5,8.21
1747580400039,2025-05-18T15:00:00.039Z,1.250000e-5,8.21
1747584000038,2025-05-18T16:00:00.038Z,1.250000e-5,8.21
1747587600037,2025-05-18T17:00:00.037Z,1.250000e-5,8.21
1747591200174,2025-05-18T18:00:00.174Z,5.814050e-5,38.20
1747594800054,2025-05-18T19:00:00.054Z,1.250000e-5,8.21
1747598400122,2025-05-18T20:00:00.122Z,1.250000e-5,8.21
1747602000034,2025-05-18T21:00:00.034Z,2.730870e-5,17.94
1747605600015,2025-05-18T22:00:00.015Z,6.538520e-5,42.96
1747609200036,2025-05-18T23:00:00.036Z,7.368030e-5,48.41
1747612800008,2025-05-19T00:00:00.008Z,9.692900e-5,63.68
1747616400041,2025-05-19T01:00:00.041Z,4.149140e-5,27.26
1747620000082,2025-05-19T02:00:00.082Z,3.412860e-5,22.42
1747623600062,2025-05-19T03:00:00.062Z,4.250170e-5,27.92
1747627200042,2025-05-19T04:00:00.042Z,1.250000e-5,8.21
1747630800054,2025-05-19T05:00:00.054Z,1.250000e-5,8.21
1747634400035,2025-05-19T06:00:00.035Z,1.179042e-4,77.46
1747638000113,2025-05-19T07:00:00.113Z,8.343500e-5,54.82
1747641600020,2025-05-19T08:00:00.020Z,5.304060e-5,34.85
1747645200089,2025-05-19T09:00:00.089Z,1.591100e-5,10.45
1747648800002,2025-05-19T10:00:00.002Z,1.250000e-5,8.21
1747652400143,2025-05-19T11:00:00.143Z,1.250000e-5,8.21
1747656000037,2025-05-19T12:00:00.037Z,8.600390e-5,56.50
1747659600007,2025-05-19T13:00:00.007Z,1.250000e-5,8.21
1747663200036,2025-05-19T14:00:00.036Z,8.212250e-5,53.95
1747666800012,2025-05-19T15:00:00.012Z,4.737480e-5,31.13
1747670400013,2025-05-19T16:00:00.013Z,1.484930e-5,9.76
1747674000071,2025-05-19T17:00:00.071Z,1.250000e-5,8.21
1747677600002,2025-05-19T18:00:00.002Z,1.250000e-5,8.21
1747681200031,2025-05-19T19:00:00.031Z,1.250000e-5,8.21
1747684800059,2025-05-19T20:00:00.059Z,1.250000e-5,8.21
1747688400095,2025-05-19T21:00:00.095Z,1.250000e-5,8.21
1747692000002,2025-05-19T22:00:00.002Z,1.250000e-5,8.21
1747695600045,2025-05-19T23:00:00.045Z,1.250000e-5,8.21
1747699200103,2025-05-20T00:00:00.103Z,1.250000e-5,8.21
1747702800037,2025-05-20T01:00:00.037Z,1.250000e-5,8.21
1747706400017,2025-05-20T02:00:00.017Z,6.752500e-6,4.44
1747710000052,2025-05-20T03:00:00.052Z,1.250000e-5,8.21
1747713600035,2025-05-20T04:00:00.035Z,1.250000e-5,8.21
1747717200053,2025-05-20T05:00:00.053Z,1.360000e-6,0.89
1747720800030,2025-05-20T06:00:00.030Z,1.250000e-5,8.21
1747724400025,2025-05-20T07:00:00.025Z,1.250000e-5,8.21
1747728000033,2025-05-20T08:00:00.033Z,1.250000e-5,8.21
1747731600034,2025-05-20T09:00:00.034Z,1.250000e-5,8.21
1747735200027,2025-05-20T10:00:00.027Z,1.250000e-5,8.21
1747738800042,2025-05-20T11:00:00.042Z,3.747400e-6,2.46
1747742400047,2025-05-20T12:00:00.047Z,1.250000e-5,8.21
1747746000109,2025-05-20T13:00:00.109Z,1.032620e-5,6.78
1747749600005,2025-05-20T14:00:00.005Z,1.250000e-5,8.21
1747753200019,2025-05-20T15:00:00.019Z,1.082460e-5,7.11
1747756800069,2025-05-20T16:00:00.069Z,1.250000e-5,8.21
1747760400048,2025-05-20T17:00:00.048Z,1.250000e-5,8.21
1747764000030,2025-05-20T18:00:00.030Z,1.250000e-5,8.21
1747767600065,2025-05-20T19:00:00.065Z,1.250000e-5,8.21
1747771200038,2025-05-20T20:00:00.038Z,1.250000e-5,8.21
1747774800006,2025-05-20T21:00:00.006Z,1.250000e-5,8.21
1747778400064,2025-05-20T22:00:00.064Z,1.250000e-5,8.21
1747782000022,2025-05-20T23:00:00.022Z,1.250000e-5,8.21
1747785600065,2025-05-21T00:00:00.065Z,1.250000e-5,8.21
1747789200058,2025-05-21T01:00:00.058Z,1.250000e-5,8.21
1747792800037,2025-05-21T02:00:00.037Z,1.250000e-5,8.21
1747796400022,2025-05-21T03:00:00.022Z,3.683100e-6,2.42
1747800000068,2025-05-21T04:00:00.068Z,1.250000e-5,8.21
1747803600046,2025-05-21T05:00:00.046Z,1.250000e-5,8.21
1747807200048,2025-05-21T06:00:00.048Z,9.140600e-6,6.01
1747810800036,2025-05-21T07:00:00.036Z,1.250000e-5,8.21
1747814400027,2025-05-21T08:00:00.027Z,1.250000e-5,8.21
1747818000037,2025-05-21T09:00:00.037Z,1.250000e-5,8.21
1747821600027,2025-05-21T10:00:00.027Z,1.250000e-5,8.21
1747825200044,2025-05-21T11:00:00.044Z,1.250000e-5,8.21
1747828800007,2025-05-21T12:00:00.007Z,1.250000e-5,8.21
1747832400061,2025-05-21T13:00:00.061Z,1.102150e-5,7.24
1747836000030,2025-05-21T14:00:00.030Z,1.250000e-5,8.21
1747839600053,2025-05-21T15:00:00.053Z,1.250000e-5,8.21
1747843200003,2025-05-21T16:00:00.003Z,2.586670e-5,16.99
1747846800007,2025-05-21T17:00:00.007Z,6.679100e-5,43.88
1747850400064,2025-05-21T18:00:00.064Z,1.250000e-5,8.21
1747854000018,2025-05-21T19:00:00.018Z,8.583780e-5,56.40
1747857600058,2025-05-21T20:00:00.058Z,2.249610e-5,14.78
1747861200035,2025-05-21T21:00:00.035Z,1.250000e-5,8.21
1747864800019,2025-05-21T22:00:00.019Z,1.250000e-5,8.21
1747868400003,2025-05-21T23:00:00.003Z,2.687230e-5,17.66
1747872000023,2025-05-22T00:00:00.023Z,6.558210e-5,43.09
1747875600020,2025-05-22T01:00:00.020Z,7.676320e-5,50.43
1747879200012,2025-05-22T02:00:00.012Z,8.997210e-5,59.11
1747882800055,2025-05-22T03:00:00.055Z,8.724500e-5,57.32
1747886400039,2025-05-22T04:00:00.039Z,1.250000e-5,8.21
1747890000098,2025-05-22T05:00:00.098Z,1.250000e-5,8.21
1747893600006,2025-05-22T06:00:00.006Z,1.633820e-5,10.73
1747897200111,2025-05-22T07:00:00.111Z,1.233840e-4,81.06
1747900800041,2025-05-22T08:00:00.041Z,8.010440e-5,52.63
1747904400041,2025-05-22T09:00:00.041Z,1.250000e-5,8.21
1747908000043,2025-05-22T10:00:00.043Z,1.060618e-4,69.68
1747911600072,2025-05-22T11:00:00.072Z,1.250000e-5,8.21
1747915200047,2025-05-22T12:00:00.047Z,6.940670e-5,45.60
1747918800064,2025-05-22T13:00:00.064Z,9.697150e-5,63.71
1747922400016,2025-05-22T14:00:00.016Z,2.105140e-5,13.83
1747926000004,2025-05-22T15:00:00.004Z,1.250000e-5,8.21
1747929600025,2025-05-22T16:00:00.025Z,1.959654e-4,128.75
1747933200046,2025-05-22T17:00:00.046Z,1.696644e-4,111.47
1747936800102,2025-05-22T18:00:00.102Z,2.325984e-4,152.82
1747940400033,2025-05-22T19:00:00.033Z,2.321711e-4,152.54
1747944000069,2025-05-22T20:00:00.069Z,1.968760e-4,129.35
1747947600046,2025-05-22T21:00:00.046Z,2.461322e-4,161.71
1747951200036,2025-05-22T22:00:00.036Z,1.817528e-4,119.41
1747954800021,2025-05-22T23:00:00.021Z,1.149906e-4,75.55
1747958400026,2025-05-23T00:00:00.026Z,1.003747e-4,65.95
1747962000062,2025-05-23T01:00:00.062Z,5.534420e-5,36.36
1747965600066,2025-05-23T02:00:00.066Z,3.002945e-4,197.29
1747969200008,2025-05-23T03:00:00.008Z,3.343843e-4,219.69
1747972800002,2025-05-23T04:00:00.002Z,2.362184e-4,155.20
1747976400051,2025-05-23T05:00:00.051Z,2.696677e-4,177.17
1747980000100,2025-05-23T06:00:00.100Z,1.652484e-4,108.57
1747983600023,2025-05-23T07:00:00.023Z,8.706090e-5,57.20
1747987200035,2025-05-23T08:00:00.035Z,5.256550e-5,34.54
1747990800088,2025-05-23T09:00:00.088Z,5.818770e-5,38.23
1747994400119,2025-05-23T10:00:00.119Z,1.059113e-4,69.58
1747998000057,2025-05-23T11:00:00.057Z,4.910640e-5,32.26
1748001600048,2025-05-23T12:00:00.048Z,2.367110e-5,15.55
1748005200067,2025-05-23T13:00:00.067Z,3.514938e-4,230.93
1748008800040,2025-05-23T14:00:00.040Z,1.010724e-4,66.40
1748012400007,2025-05-23T15:00:00.007Z,1.250000e-5,8.21
1748016000070,2025-05-23T16:00:00.070Z,2.876680e-5,18.90
1748019600048,2025-05-23T17:00:00.048Z,5.469680e-5,35.94
1748023200053,2025-05-23T18:00:00.053Z,1.129741e-4,74.22
1748026800028,2025-05-23T19:00:00.028Z,4.346100e-5,28.55
1748030400063,2025-05-23T20:00:00.063Z,1.250000e-5,8.21
1748034000004,2025-05-23T21:00:00.004Z,1.250000e-5,8.21
1748037600091,2025-05-23T22:00:00.091Z,2.736030e-5,17.98
1748041200174,2025-05-23T23:00:00.174Z,7.505010e-5,49.31
1748044800003,2025-05-24T00:00:00.003Z,1.250000e-5,8.21
1748048400023,2025-05-24T01:00:00.023Z,4.276120e-5,28.09
1748052000070,2025-05-24T02:00:00.070Z,1.513846e-4,99.46
1748055600023,2025-05-24T03:00:00.023Z,1.130024e-4,74.24
1748059200069,2025-05-24T04:00:00.069Z,8.722730e-5,57.31
1748062800006,2025-05-24T05:00:00.006Z,1.250000e-5,8.21
1748066400107,2025-05-24T06:00:00.107Z,1.250000e-5,8.21
1748070000090,2025-05-24T07:00:00.090Z,8.991010e-5,59.07
1748073600037,2025-05-24T08:00:00.037Z,8.070280e-5,53.02
1748077200014,2025-05-24T09:00:00.014Z,1.250000e-5,8.21
1748080800106,2025-05-24T10:00:00.106Z,1.250000e-5,8.21
1748084400016,2025-05-24T11:00:00.016Z,1.250000e-5,8.21
1748088000045,2025-05-24T12:00:00.045Z,1.250000e-5,8.21
1748091600025,2025-05-24T13:00:00.025Z,1.250000e-5,8.21
1748095200037,2025-05-24T14:00:00.037Z,2.485660e-5,16.33
1748098800067,2025-05-24T15:00:00.067Z,1.250000e-5,8.21
1748102400014,2025-05-24T16:00:00.014Z,1.250000e-5,8.21
1748106000057,2025-05-24T17:00:00.057Z,1.250000e-5,8.21
1748109600013,2025-05-24T18:00:00.013Z,5.301350e-5,34.83
1748113200008,2025-05-24T19:00:00.008Z,1.250000e-5,8.21
1748116800045,2025-05-24T20:00:00.045Z,4.834430e-5,31.76
1748120400067,2025-05-24T21:00:00.067Z,1.867844e-4,122.72
1748124000041,2025-05-24T22:00:00.041Z,1.130841e-4,74.30
1748127600017,2025-05-24T23:00:00.017Z,1.331488e-4,87.48
1748131200079,2025-05-25T00:00:00.079Z,7.999800e-5,52.56
1748134800053,2025-05-25T01:00:00.053Z,1.250000e-5,8.21
1748138400132,2025-05-25T02:00:00.132Z,1.359801e-4,89.34
1748142000038,2025-05-25T03:00:00.038Z,3.031330e-5,19.92
1748145600039,2025-05-25T04:00:00.039Z,1.307109e-4,85.88
1748149200038,2025-05-25T05:00:00.038Z,1.106258e-4,72.68
1748152800032,2025-05-25T06:00:00.032Z,1.250000e-5,8.21
1748156400011,2025-05-25T07:00:00.011Z,1.250000e-5,8.21
1748160000004,2025-05-25T08:00:00.004Z,1.250000e-5,8.21
1748163600034,2025-05-25T09:00:00.034Z,1.250000e-5,8.21
1748167200089,2025-05-25T10:00:00.089Z,1.250000e-5,8.21
1748170800038,2025-05-25T11:00:00.038Z,1.250000e-5,8.21
1748174400062,2025-05-25T12:00:00.062Z,1.250000e-5,8.21
1748178000041,2025-05-25T13:00:00.041Z,6.466730e-5,42.49
1748181600044,2025-05-25T14:00:00.044Z,7.787470e-5,51.16
1748185200050,2025-05-25T15:00:00.050Z,4.789170e-5,31.46
1748188800017,2025-05-25T16:00:00.017Z,3.692580e-5,24.26
1748192400017,2025-05-25T17:00:00.017Z,2.475510e-5,16.26
1748196000003,2025-05-25T18:00:00.003Z,3.606970e-5,23.70
1748199600026,2025-05-25T19:00:00.026Z,4.839330e-5,31.79
1748203200121,2025-05-25T20:00:00.121Z,8.213180e-5,53.96
1748206800009,2025-05-25T21:00:00.009Z,7.756430e-5,50.96
1748210400008,2025-05-25T22:00:00.008Z,1.250000e-5,8.21
1748214000018,2025-05-25T23:00:00.018Z,6.167100e-5,40.52
1748217600069,2025-05-26T00:00:00.069Z,1.250000e-5,8.21
1748221200034,2025-05-26T01:00:00.034Z,6.940050e-5,45.60
1748224800026,2025-05-26T02:00:00.026Z,9.158870e-5,60.17
1748228400038,2025-05-26T03:00:00.038Z,4.060140e-5,26.68
1748232000113,2025-05-26T04:00:00.113Z,1.738343e-4,114.21
1748235600062,2025-05-26T05:00:00.062Z,2.370110e-5,15.57
1748239200004,2025-05-26T06:00:00.004Z,2.764690e-5,18.16
1748242800020,2025-05-26T07:00:00.020Z,8.773250e-5,57.64
1748246400022,2025-05-26T08:00:00.022Z,6.696020e-5,43.99
1748250000048,2025-05-26T09:00:00.048Z,1.250000e-5,8.21
1748253600013,2025-05-26T10:00:00.013Z,1.865068e-4,122.53
1748257200079,2025-05-26T11:00:00.079Z,3.699350e-5,24.30
1748260800052,2025-05-26T12:00:00.052Z,4.518950e-5,29.69
1748264400046,2025-05-26T13:00:00.046Z,7.511280e-5,49.35
1748268000002,2025-05-26T14:00:00.002Z,1.250000e-5,8.21
1748271600048,2025-05-26T15:00:00.048Z,1.168190e-4,76.75
1748275200057,2025-05-26T16:00:00.057Z,1.066258e-4,70.05
1748278800036,2025-05-26T17:00:00.036Z,1.250000e-5,8.21
1748282400034,2025-05-26T18:00:00.034Z,1.090919e-4,71.67
1748286000184,2025-05-26T19:00:00.184Z,6.360890e-5,41.79
1748289600078,2025-05-26T20:00:00.078Z,5.119220e-5,33.63
1748293200039,2025-05-26T21:00:00.039Z,5.371220e-5,35.29
1748296800028,2025-05-26T22:00:00.028Z,6.919020e-5,45.46
1748300400077,2025-05-26T23:00:00.077Z,9.207580e-5,60.49
1748304000087,2025-05-27T00:00:00.087Z,1.285035e-4,84.43
1748307600084,2025-05-27T01:00:00.084Z,9.609170e-5,63.13
1748311200001,2025-05-27T02:00:00.001Z,1.250000e-5,8.21
1748314800011,2025-05-27T03:00:00.011Z,3.565230e-5,23.42
1748318400006,2025-05-27T04:00:00.006Z,4.225580e-5,27.76
1748322000054,2025-05-27T05:00:00.054Z,2.582710e-5,16.97
1748325600125,2025-05-27T06:00:00.125Z,1.250000e-5,8.21
1748329200059,2025-05-27T07:00:00.059Z,3.978680e-5,26.14
1748332800121,2025-05-27T08:00:00.121Z,1.250000e-5,8.21
1748336400022,2025-05-27T09:00:00.022Z,5.018830e-5,32.97
1748340000074,2025-05-27T10:00:00.074Z,1.986590e-5,13.05
1748343600024,2025-05-27T11:00:00.024Z,8.060580e-5,52.96
1748347200023,2025-05-27T12:00:00.023Z,1.125844e-4,73.97
1748350800055,2025-05-27T13:00:00.055Z,1.250000e-5,8.21
1748354400020,2025-05-27T14:00:00.020Z,1.250000e-5,8.21
1748358000020,2025-05-27T15:00:00.020Z,6.479230e-5,42.57
1748361600051,2025-05-27T16:00:00.051Z,2.925050e-5,19.22
1748365200041,2025-05-27T17:00:00.041Z,6.485430e-5,42.61
1748368800046,2025-05-27T18:00:00.046Z,1.250000e-5,8.21
1748372400086,2025-05-27T19:00:00.086Z,1.296150e-5,8.52
1748376000018,2025-05-27T20:00:00.018Z,4.235800e-5,27.83
1748379600043,2025-05-27T21:00:00.043Z,2.606110e-5,17.12
1748383200011,2025-05-27T22:00:00.011Z,2.389540e-5,15.70
1748386800039,2025-05-27T23:00:00.039Z,1.250000e-5,8.21
1748390400112,2025-05-28T00:00:00.112Z,4.731470e-5,31.09
1748394000014,2025-05-28T01:00:00.014Z,9.482800e-5,62.30
1748397600045,2025-05-28T02:00:00.045Z,3.588400e-5,23.58
1748401200058,2025-05-28T03:00:00.058Z,4.035080e-5,26.51
1748404800006,2025-05-28T04:00:00.006Z,8.960630e-5,58.87
1748408400074,2025-05-28T05:00:00.074Z,1.025668e-4,67.39
1748412000049,2025-05-28T06:00:00.049Z,3.243010e-5,21.31
1748415600050,2025-05-28T07:00:00.050Z,2.762160e-5,18.15
1748419200014,2025-05-28T08:00:00.014Z,3.052700e-5,20.06
1748422800091,2025-05-28T09:00:00.091Z,3.448260e-5,22.66
1748426400183,2025-05-28T10:00:00.183Z,4.711730e-5,30.96
1748430000075,2025-05-28T11:00:00.075Z,1.927810e-5,12.67
1748433600089,2025-05-28T12:00:00.089Z,1.481480e-5,9.73
1748437200090,2025-05-28T13:00:00.090Z,7.451380e-5,48.96
1748440800005,2025-05-28T14:00:00.005Z,6.013330e-5,39.51
1748444400044,2025-05-28T15:00:00.044Z,6.672980e-5,43.84
1748448000020,2025-05-28T16:00:00.020Z,3.415140e-5,22.44
1748451600033,2025-05-28T17:00:00.033Z,3.543310e-5,23.28
1748455200055,2025-05-28T18:00:00.055Z,1.250000e-5,8.21
1748458800046,2025-05-28T19:00:00.046Z,2.302090e-5,15.12
1748462400096,2025-05-28T20:00:00.096Z,1.250000e-5,8.21
1748466000153,2025-05-28T21:00:00.153Z,4.107150e-5,26.98
1748469600008,2025-05-28T22:00:00.008Z,7.566970e-5,49.71
1748473200054,2025-05-28T23:00:00.054Z,7.819060e-5,51.37
1748476800026,2025-05-29T00:00:00.026Z,6.177030e-5,40.58
1748480400033,2025-05-29T01:00:00.033Z,1.250000e-5,8.21
1748484000003,2025-05-29T02:00:00.003Z,1.621610e-5,10.65
1748487600067,2025-05-29T03:00:00.067Z,6.327610e-5,41.57
1748491200048,2025-05-29T04:00:00.048Z,1.250000e-5,8.21
1748494800008,2025-05-29T05:00:00.008Z,1.250000e-5,8.21
1748498400062,2025-05-29T06:00:00.062Z,1.250000e-5,8.21
1748502000047,2025-05-29T07:00:00.047Z,1.250000e-5,8.21
1748505600009,2025-05-29T08:00:00.009Z,1.250000e-5,8.21
1748509200005,2025-05-29T09:00:00.005Z,1.250000e-5,8.21
1748512800053,2025-05-29T10:00:00.053Z,1.250000e-5,8.21
1748516400051,2025-05-29T11:00:00.051Z,1.250000e-5,8.21
1748520000053,2025-05-29T12:00:00.053Z,1.250000e-5,8.21
1748523600053,2025-05-29T13:00:00.053Z,1.250000e-5,8.21
1748527200036,2025-05-29T14:00:00.036Z,1.250000e-5,8.21
1748530800014,2025-05-29T15:00:00.014Z,1.250000e-5,8.21
1748534400025,2025-05-29T16:00:00.025Z,1.250000e-5,8.21
1748538000034,2025-05-29T17:00:00.034Z,2.936820e-5,19.29
1748541600040,2025-05-29T18:00:00.040Z,5.169620e-5,33.96
1748545200031,2025-05-29T19:00:00.031Z,1.250000e-5,8.21
1748548800009,2025-05-29T20:00:00.009Z,5.887330e-5,38.68
1748552400030,2025-05-29T21:00:00.030Z,4.284940e-5,28.15
1748556000127,2025-05-29T22:00:00.127Z,2.077100e-5,13.65
1748559600016,2025-05-29T23:00:00.016Z,1.250000e-5,8.21
1748563200037,2025-05-30T00:00:00.037Z,3.772820e-5,24.79
1748566800049,2025-05-30T01:00:00.049Z,9.980070e-5,65.57
1748570400039,2025-05-30T02:00:00.039Z,2.315000e-5,15.21
1748574000039,2025-05-30T03:00:00.039Z,1.250000e-5,8.21
1748577600047,2025-05-30T04:00:00.047Z,1.250000e-5,8.21
1748581200044,2025-05-30T05:00:00.044Z,1.250000e-5,8.21
1748584800067,2025-05-30T06:00:00.067Z,1.250000e-5,8.21
1748588400022,2025-05-30T07:00:00.022Z,1.250000e-5,8.21
1748592000000,2025-05-30T08:00:00.000Z,1.250000e-5,8.21
1748595600024,2025-05-30T09:00:00.024Z,1.250000e-5,8.21
1748599200043,2025-05-30T10:00:00.043Z,1.250000e-5,8.21
1748602800016,2025-05-30T11:00:00.016Z,1.250000e-5,8.21
1748606400033,2025-05-30T12:00:00.033Z,1.250000e-5,8.21
